15 49 2.163632 2.836368
16 0 -5.000000 2.821756
16 1 -2.178244 0.198286
16 2 -1.979958 0.089938
16 3 -1.890019 0.064038
16 4 -1.825981 0.051946
16 5 -1.774036 0.045352
16 6 -1.728684 0.040100
16 7 -1.688584 0.037310
16 8 -1.651274 0.035426
16 9 -1.615848 0.033305
16 10 -1.582543 0.032100
16 11 -1.550443 0.031851
16 12 -1.518592 0.031432
16 13 -1.487160 0.032599
16 14 -1.454562 0.032717
16 15 -1.421845 0.032777
16 16 -1.389067 0.033644
16 17 -1.355423 0.036715
16 18 -1.318708 0.039211
16 19 -1.279498 0.043319
16 20 -1.236179 0.047414
16 21 -1.188765 0.058915
16 22 -1.129850 0.082129
16 23 -1.047721 0.162521
16 24 -0.885200 0.799993
16 25 -0.085207 0.946695
16 26 0.861488 0.180731
16 27 1.042219 0.084167
16 28 1.126386 0.061922
16 29 1.188308 0.052001
16 30 1.240309 0.045011
16 31 1.285320 0.039924
16 32 1.325244 0.037054
16 33 1.362298 0.034452
16 34 1.396751 0.032585
16 35 1.429335 0.032152
16 36 1.461488 0.032825
16 37 1.494312 0.031987
16 38 1.526300 0.031322
16 39 1.557622 0.031788
16 40 1.589409 0.032463
16 41 1.621873 0.034247
16 42 1.656120 0.037226
16 43 1.693346 0.041174
16 44 1.734520 0.045183
16 45 1.779703 0.053392
16 46 1.833095 0.067473
16 47 1.900568 0.105835
16 48 2.006403 0.467029
16 49 2.473432 2.526568
17 0 -5.000000 2.578006
17 1 -2.421994 0.420541
17 2 -2.001453 0.103282
17 3 -1.898171 0.067028
17 4 -1.831143 0.053274
17 5 -1.777869 0.045063
17 6 -1.732806 0.040167
17 7 -1.692640 0.037373
17 8 -1.655266 0.036224
17 9 -1.619042 0.034614
17 10 -1.584428 0.032545
17 11 -1.551883 0.031235
17 12 -1.520647 0.031446
17 13 -1.489201 0.032263
17 14 -1.456939 0.032542
17 15 -1.424397 0.032828
17 16 -1.391568 0.032726
17 17 -1.358842 0.036455
17 18 -1.322387 0.039839
17 19 -1.282548 0.043326
17 20 -1.239222 0.048982
17 21 -1.190240 0.060392
17 22 -1.129848 0.079683
17 23 -1.050165 0.153421
17 24 -0.896743 0.832521
17 25 -0.064223 0.946227
17 26 0.882005 0.162309
17 27 1.044314 0.080158
17 28 1.124472 0.060609
17 29 1.185081 0.052263
17 30 1.237344 0.046395
17 31 1.283739 0.039339
17 32 1.323078 0.036198
17 33 1.359276 0.034064
17 34 1.393340 0.033344
17 35 1.426684 0.032440
17 36 1.459125 0.031509
17 37 1.490634 0.031041
17 38 1.521675 0.031719
17 39 1.553393 0.032250
17 40 1.585644 0.033189
17 41 1.618833 0.035271
17 42 1.654104 0.038161
17 43 1.692265 0.040515
17 44 1.732780 0.046025
17 45 1.778805 0.052977
17 46 1.831782 0.063652
17 47 1.895434 0.094058
17 48 1.989493 0.342846
17 49 2.332339 2.667661
18 0 -5.000000 2.699535
18 1 -2.300465 0.313280
18 2 -1.987185 0.093376
18 3 -1.893809 0.066725
18 4 -1.827083 0.053968
18 5 -1.773116 0.045986
18 6 -1.727130 0.040867
18 7 -1.686263 0.037946
18 8 -1.648316 0.035568
18 9 -1.612748 0.033626
18 10 -1.579123 0.032542
18 11 -1.546580 0.031298
18 12 -1.515282 0.031378
18 13 -1.483904 0.031638
18 14 -1.452265 0.032436
18 15 -1.419829 0.032825
18 16 -1.387004 0.033504
18 17 -1.353500 0.035857
18 18 -1.317644 0.039130
18 19 -1.278513 0.043673
18 20 -1.234840 0.050558
18 21 -1.184282 0.059851
18 22 -1.124431 0.084628
18 23 -1.039803 0.163540
18 24 -0.876263 0.833551
18 25 -0.042713 0.929863
18 26 0.887150 0.157859
18 27 1.045009 0.077791
18 28 1.122800 0.059821
18 29 1.182621 0.050453
18 30 1.233075 0.045184
18 31 1.278259 0.039774
18 32 1.318032 0.035755
18 33 1.353788 0.033461
18 34 1.387248 0.033861
18 35 1.421110 0.032598
18 36 1.453708 0.031612
18 37 1.485320 0.030967
18 38 1.516288 0.032220
18 39 1.548507 0.032926
18 40 1.581433 0.034052
18 41 1.615485 0.036030
18 42 1.651515 0.037086
18 43 1.688601 0.040202
18 44 1.728804 0.045325
18 45 1.774129 0.053367
18 46 1.827496 0.063565
18 47 1.891062 0.089330
18 48 1.980391 0.265204
18 49 2.245595 2.754405
19 0 -5.000000 2.777012
19 1 -2.222988 0.246167
19 2 -1.976821 0.085944
19 3 -1.890877 0.066625
19 4 -1.824252 0.052099
19 5 -1.772153 0.044278
19 6 -1.727875 0.040195
19 7 -1.687679 0.036948
19 8 -1.650732 0.034875
19 9 -1.615856 0.034457
19 10 -1.581399 0.033086
19 11 -1.548313 0.030589
19 12 -1.517724 0.032189
19 13 -1.485535 0.032476
